1:Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
2:|||||||000001|02/01/2024|Vente|346,50||||B020|LE DELIVRE|1230|CHALEY|01|76||B|514||||||||||||0||||||P||99
3:|||||||000002|03/01/2024|Vente|10000,00||||B007|CHEVRY DESSOUS|1170|CHEVRY|01|103||B|1782||||||||||||0||||||S||115
4:|||||||000001|08/01/2024|Vente|249000,00||||B086|PIN HAMEAU|1290|LAIZ|01|203||C|1065||||||||||||0||||||S||497
5:|||||||000001|03/01/2024|Vente|329500,00|9001||PL|0500|DU JURA|1170|GEX|01|173||AI|551||50||||||||||1|3|Dépendance||0|0|||
6:|||||||000001|03/01/2024|Vente|329500,00|29||PL|0500|DU JURA|1170|GEX|01|173||AI|551||175||29||||||||2|3|Dépendance||0|0|||
7:|||||||000001|03/01/2024|Vente|329500,00|29||PL|0500|DU JURA|1170|GEX|01|173||AI|551||175||29||||||||2|3|Dépendance||0|0|||
8:|||||||000001|03/01/2024|Vente|329500,00|29||PL|0500|DU JURA|1170|GEX|01|173||AI|551||175||29||||||||2|2|Appartement||89|4|||
9:|||||||000001|09/01/2024|Vente|20000,00||||B579|AU CHAUME|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|4||||||||||||0||||||BR||1584
10:|||||||000001|09/01/2024|Vente|20000,00||||B606|LES FATES|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|32||||||||||||0||||||BR||188
11:|||||||000001|09/01/2024|Vente|20000,00||||B606|LES FATES|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|46||||||||||||0||||||BR||2532
12:|||||||000001|09/01/2024|Vente|20000,00||||B574|EN CHANAUD|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|82||||||||||||0||||||P||2615
13:|||||||000001|09/01/2024|Vente|20000,00||||B562|LA BERROTIERE|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|101||||||||||||0||||||BT||1890
14:|||||||000001|09/01/2024|Vente|20000,00||||B644|RADIOT|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|175||||||||||||0||||||BT||926
15:|||||||000001|09/01/2024|Vente|20000,00||||B645|SUR LA RECULAZ|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|198||||||||||||0||||||BT||843
16:|||||||000001|09/01/2024|Vente|20000,00||||B645|SUR LA RECULAZ|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|244||||||||||||0||||||BT||2311
17:|||||||000001|09/01/2024|Vente|20000,00||||B645|SUR LA RECULAZ|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|245||||||||||||0||||||BT||1109
18:|||||||000001|09/01/2024|Vente|20000,00||||B645|SUR LA RECULAZ|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|249||||||||||||0||||||BT||1377
19:|||||||000001|09/01/2024|Vente|20000,00||||B645|SUR LA RECULAZ|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|264||||||||||||0||||||BT||1155
20:|||||||000001|09/01/2024|Vente|20000,00||||B583|EN CHEZIEU|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|307||||||||||||0||||||L||2496
21:|||||||000001|09/01/2024|Vente|20000,00||||B598|LA COTE AUX BERNES|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|313||||||||||||0||||||L||1598
22:|||||||000001|09/01/2024|Vente|20000,00||||B582|SUR LA CHENELAZ|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|325||||||||||||0||||||BR||1351
23:|||||||000001|09/01/2024|Vente|20000,00||||B645|SUR LA RECULAZ|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|373||||||||||||0||||||BT||177
24:|||||||000001|09/01/2024|Vente|20000,00||||B606|LES FATES|1110|PLATEAU D'HAUTEVILLE|01|185|186|A|392||||||||||||0||||||BR||2240
25:|||||||000001|09/01/2024|Vente|20000,00||||B567|LE BOURG|1110|PLATEAU D'HAUTEVILLE|01|185|186|AC|31||||||||||||0||||||J||157
26:|||||||000001|09/01/2024|Vente|20000,00||||B567|LE BOURG|1110|PLATEAU D'HAUTEVILLE|01|185|186|AC|47||||||||||||0||||||J||45
27:|||||||000001|09/01/2024|Vente|20000,00||||B567|LE BOURG|1110|PLATEAU D'HAUTEVILLE|01|185|186|AC|97||||||||||||0||||||P||1125
28:|||||||000001|09/01/2024|Vente|20000,00||||B567|LE BOURG|1110|PLATEAU D'HAUTEVILLE|01|185|186|AC|161||||||||||||0||||||P||78
29:|||||||000001|09/01/2024|Vente|20000,00||||B567|LE BOURG|1110|PLATEAU D'HAUTEVILLE|01|185|186|AC|174||||||||||||0||||||P||84
30:|||||||000001|09/01/2024|Vente|20000,00||||B639|PRES DU TOUR|1110|PLATEAU D'HAUTEVILLE|01|185|186|AC|193||||||||||||0||||||P||261
31:|||||||000001|09/01/2024|Vente|20000,00||||B639|PRES DU TOUR|1110|PLATEAU D'HAUTEVILLE|01|185|186|AC|217||||||||||||0||||||P||64
32:|||||||000001|09/01/2024|Vente|20000,00||||B639|PRES DU TOUR|1110|PLATEAU D'HAUTEVILLE|01|185|186|AC|232||||||||||||0||||||P||289
33:|||||||000001|09/01/2024|Vente|20000,00||||B639|PRES DU TOUR|1110|PLATEAU D'HAUTEVILLE|01|185|186|AC|235||||||||||||0||||||P||935
34:|||||||000001|09/01/2024|Vente|20000,00||||B639|PRES DU TOUR|1110|PLATEAU D'HAUTEVILLE|01|185|186|AC|238||||||||||||0||||||P||199
35:|||||||000001|09/01/2024|Vente|20000,00||||B639|PRES DU TOUR|1110|PLATEAU D'HAUTEVILLE|01|185|186|AC|250||||||||||||0||||||P||475
36:|||||||000001|09/01/2024|Vente|20000,00||||B601|SUR LE COTET|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|3||||||||||||0||||||P||4180
37:|||||||000001|09/01/2024|Vente|20000,00||||B601|SUR LE COTET|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|13||||||||||||0||||||P||6780
38:|||||||000001|09/01/2024|Vente|20000,00||||B601|SUR LE COTET|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|13||||||||||||0||||||P||2260
39:|||||||000001|09/01/2024|Vente|20000,00||||B616|EN LA GRANDE COMBE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|46||||||||||||0||||||T||920
40:|||||||000001|09/01/2024|Vente|20000,00||||B616|EN LA GRANDE COMBE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|46||||||||||||0||||||T||1840
41:|||||||000001|09/01/2024|Vente|20000,00||||B637|PRES CHARRAZ|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|54||||||||||||0||||||L||850
42:|||||||000001|09/01/2024|Vente|20000,00||||B637|PRES CHARRAZ|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|54||||||||||||0||||||P||10180
43:|||||||000001|09/01/2024|Vente|20000,00||||B637|PRES CHARRAZ|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|54||||||||||||0||||||P||5090
44:|||||||000001|09/01/2024|Vente|20000,00||||B576|EN LA CHAPELLE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|62||||||||||||0||||||BT||1160
45:|||||||000001|09/01/2024|Vente|20000,00||||B576|EN LA CHAPELLE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|62||||||||||||0||||||P||4140
46:|||||||000001|09/01/2024|Vente|20000,00||||B576|EN LA CHAPELLE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|62||||||||||||0||||||P||4130
47:|||||||000001|09/01/2024|Vente|20000,00||||B576|EN LA CHAPELLE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|62||||||||||||0||||||BT||2940
48:|||||||000001|09/01/2024|Vente|20000,00||||B641|PRES FAUCHES SUD|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZC|71||||||||||||0||||||P||6650
49:|||||||000001|09/01/2024|Vente|20000,00||||B659|AU TOURE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|15||||||||||||0||||||P||10690
50:|||||||000001|09/01/2024|Vente|20000,00||||B615|GOUILLE D ARSOUZE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|37||||||||||||0||||||P||6930
51:|||||||000001|09/01/2024|Vente|20000,00||||B605|A LA FALCONNIERE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|74||||||||||||0||||||BT||4470
52:|||||||000001|09/01/2024|Vente|20000,00||||B605|A LA FALCONNIERE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|74||||||||||||0||||||P||2520
53:|||||||000001|09/01/2024|Vente|20000,00||||B605|A LA FALCONNIERE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|74||||||||||||0||||||P||2140
54:|||||||000001|09/01/2024|Vente|20000,00||||B605|A LA FALCONNIERE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|74||||||||||||0||||||BT||5320
55:|||||||000001|09/01/2024|Vente|20000,00||||B605|A LA FALCONNIERE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|74||||||||||||0||||||P||2760
56:|||||||000001|09/01/2024|Vente|20000,00||||B605|A LA FALCONNIERE|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|74||||||||||||0||||||P||1250
57:|||||||000001|09/01/2024|Vente|20000,00||||B563|AU BIOLAY|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|91||||||||||||0||||||P||8240
58:|||||||000001|09/01/2024|Vente|20000,00||||B563|AU BIOLAY|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|91||||||||||||0||||||BT||2750
59:|||||||000001|09/01/2024|Vente|20000,00||||B563|AU BIOLAY|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|91||||||||||||0||||||P||1700
60:|||||||000001|09/01/2024|Vente|20000,00||||B563|AU BIOLAY|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|91||||||||||||0||||||BT||1840
61:|||||||000001|09/01/2024|Vente|20000,00||||B563|AU BIOLAY|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|91||||||||||||0||||||P||2060
62:|||||||000001|09/01/2024|Vente|20000,00||||B563|AU BIOLAY|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZD|91||||||||||||0||||||P||1830
63:|||||||000001|09/01/2024|Vente|20000,00||||B572|CHAMP DE MORT|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|15||||||||||||0||||||P||17410
64:|||||||000001|09/01/2024|Vente|20000,00||||B572|CHAMP DE MORT|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|15||||||||||||0||||||BT||2740
65:|||||||000001|09/01/2024|Vente|20000,00||||B572|CHAMP DE MORT|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|15||||||||||||0||||||P||4350
66:|||||||000001|09/01/2024|Vente|20000,00||||B572|CHAMP DE MORT|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|16||||||||||||0||||||BT||970
67:|||||||000001|09/01/2024|Vente|20000,00||||B572|CHAMP DE MORT|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|16||||||||||||0||||||P||10500
68:|||||||000001|09/01/2024|Vente|20000,00||||B572|CHAMP DE MORT|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|18||||||||||||0||||||P||1480
69:|||||||000001|09/01/2024|Vente|20000,00||||B611|FINAGE D EN HAUT|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|47||||||||||||0||||||P||2190
70:|||||||000001|09/01/2024|Vente|20000,00||||B611|FINAGE D EN HAUT|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|47||||||||||||0||||||P||4380
71:|||||||000001|09/01/2024|Vente|20000,00||||B611|FINAGE D EN HAUT|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|48||||||||||||0||||||T||2930
72:|||||||000001|09/01/2024|Vente|20000,00||||B611|FINAGE D EN HAUT|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|48||||||||||||0||||||T||2920
73:|||||||000001|09/01/2024|Vente|20000,00||||B611|FINAGE D EN HAUT|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|48||||||||||||0||||||T||2920
74:|||||||000001|09/01/2024|Vente|20000,00||||B655|AUX TEPPES|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|53||||||||||||0||||||P||8200
75:|||||||000001|09/01/2024|Vente|20000,00||||B655|AUX TEPPES|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|53||||||||||||0||||||P||3720
76:|||||||000001|09/01/2024|Vente|20000,00||||B655|AUX TEPPES|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|53||||||||||||0||||||BT||8820
77:|||||||000001|09/01/2024|Vente|20000,00||||B655|AUX TEPPES|1110|PLATEAU D'HAUTEVILLE|01|185|186|ZE|53||||||||||||0||||||P||2040
78:|||||||000001|05/01/2024|Vente|102000,00||||B037|PALORDET|1310|MONTRACOL|01|264||AA|240||||||||||||0||||||P||3661
79:|||||||000001|03/01/2024|Vente|94500,00|32||RUE|0325|DES PETITES FONTAINES|1150|LAGNIEU|01|202||AC|198||||||||||||0|3|Dépendance||0|0|S||65
80:|||||||000001|03/01/2024|Vente|94500,00|32||RUE|0325|DES PETITES FONTAINES|1150|LAGNIEU|01|202||AC|198||||||||||||0|2|Appartement||74|3|S||65
81:|||||||000001|03/01/2024|Vente|94500,00|32||RUE|0325|DES PETITES FONTAINES|1150|LAGNIEU|01|202||AC|198||||||||||||0|3|Dépendance||0|0|S||65
82:|||||||000001|03/01/2024|Vente|94500,00|32||RUE|0325|DES PETITES FONTAINES|1150|LAGNIEU|01|202||AC|198||||||||||||0|2|Appartement||32|2|S||65
83:|||||||000001|03/01/2024|Vente|220000,00|5043|||B152|AU MOLLARD|1640|BOYEUX-SAINT-JEROME|01|56||C|2523||||||||||||0|1|Maison||40|1|S||488
84:|||||||000001|03/01/2024|Vente|220000,00|14||MTE|0086|DU FOUR|1640|BOYEUX-SAINT-JEROME|01|56||C|2524||||||||||||0|1|Maison||80|2|S||858
85:|||||||000001|03/01/2024|Vente|220000,00||||B152|AU MOLLARD|1640|BOYEUX-SAINT-JEROME|01|56||C|2952||||||||||||0||||||J||269
86:|||||||000001|10/01/2024|Vente|19000,00||||B066|LA COMMUNE|1250|VILLEREVERSURE|01|447||E|683||||||||||||0||||||P||14850
87:|||||||000002|05/01/2024|Vente|190000,00|130||GR|0120|GRANDE RUE|1320|VILLETTE-SUR-AIN|01|449||AC|558||||||||||||0|1|Maison||110|6|||
88:|||||||000001|03/01/2024|Vente|72000,00|16||RUE|0045|CENTRALE|1150|LAGNIEU|01|202||AC|336||||||||||||0|1|Maison||121|4|S||115
89:|||||||000002|03/01/2024|Vente|198000,00|12||RUE|0105|CLOS TERRE DES HOMMES|1500|SAINT-MAURICE-DE-REMENS|01|379||AE|572||||||||||||0|1|Maison||72|4|S||537
90:|||||||000001|05/01/2024|Vente|137000,00|55||RUE|0160|LOUISE DE SAVOIE|1160|PONT-D AIN|01|304||AM|154||||||||||||0|1|Maison||80|2|S||32
91:|||||||000001|08/01/2024|Vente|50000,00||||B023|LES CHARMETTES|1230|ARGIS|01|17||A|103||||||||||||0||||||BT||815
92:|||||||000001|08/01/2024|Vente|50000,00||||B093|LA PISSOIRE|1230|ARGIS|01|17||A|404||||||||||||0||||||P||2717
93:|||||||000001|08/01/2024|Vente|50000,00||||B009|BARACHIN|1230|ARGIS|01|17||A|437||||||||||||0||||||L|FRICH|807
94:|||||||000001|08/01/2024|Vente|50000,00||||B033|LA CONDONNA|1230|ARGIS|01|17||A|483||||||||||||0||||||L|FRICH|1697
95:|||||||000001|08/01/2024|Vente|50000,00||||B039|EN COUENAY|1230|ARGIS|01|17||A|548||||||||||||0||||||BT||3122
96:|||||||000001|08/01/2024|Vente|50000,00||||B133|VERS L EQUE|1230|ARGIS|01|17||AB|582||||||||||||0||||||L|FRICH|1960
97:|||||||000001|08/01/2024|Vente|50000,00||||B010|AU BEDEAU|1230|ARGIS|01|17||WA|177||||||||||||0||||||L|FRICH|1299
98:|||||||000001|08/01/2024|Vente|50000,00||||B093|LA PISSOIRE|1230|ARGIS|01|17||ZD|25||||||||||||0||||||BT||11139
99:|||||||000001|08/01/2024|Vente|50000,00||||B093|LA PISSOIRE|1230|ARGIS|01|17||ZD|29||||||||||||0||||||BT||4077
100:|||||||000001|08/01/2024|Vente|50000,00||||B093|LA PISSOIRE|1230|ARGIS|01|17||ZD|32||||||||||||0||||||BT||4530
101:|||||||000001|08/01/2024|Vente|85000,00|8||RUE|0459|MARYSE BASTIE|1500|AMBERIEU-EN-BUGEY|01|4||AP|1221||||||||||||0|1|Maison||91|4|S||320
102:|||||||000001|04/01/2024|Vente|105000,00|269||RUE|0240|DE LA MAIRIE|1960|SAINT-ANDRE-SUR-VIEUX-JONC|01|336||A|231||2||7|64,01|||||||2|3|Dépendance||0|0|||
103:|||||||000001|04/01/2024|Vente|105000,00|269||RUE|0240|DE LA MAIRIE|1960|SAINT-ANDRE-SUR-VIEUX-JONC|01|336||A|231||2||7|64,01|||||||2|2|Appartement||80|3|||
104:|||||||000001|08/01/2024|Vente|330000,00||||B122|L ECOIN|1150|LAGNIEU|01|202||F|921||||||||||||0||||||S||29
105:|||||||000001|08/01/2024|Vente|330000,00|463||RTE|0342|DE POSAFOL|1150|LAGNIEU|01|202||F|1619||||||||||||0|1|Maison||177|5|S||1126
106:|||||||000001|05/01/2024|Vente|2500,00||||B025|LES ENTREES|1290|BEY|01|42||B|162||||||||||||0||||||T||1860
107:|||||||000001|05/01/2024|Vente|2500,00||||B025|LES ENTREES|1290|BEY|01|42||B|164||||||||||||0||||||T||847
108:|||||||000001|05/01/2024|Vente|355000,00|53||ALL|0550|DU PARC DU CHENE|1220|DIVONNE-LES-BAINS|01|143||AP|360||166||||||||||1|3|Dépendance||0|0|||
109:|||||||000001|05/01/2024|Vente|355000,00|53||ALL|0550|DU PARC DU CHENE|1220|DIVONNE-LES-BAINS|01|143||AP|360||135||72||||||||2|2|Appartement||48|2|||
110:|||||||000001|05/01/2024|Vente|355000,00|53||ALL|0550|DU PARC DU CHENE|1220|DIVONNE-LES-BAINS|01|143||AP|360||135||72||||||||2|3|Dépendance||0|0|||
111:|||||||000001|09/01/2024|Vente|8000,00|617||RUE|0100|SAINT MAURICE|1170|CHEVRY|01|103||B|1487||24||||||||||1|3|Dépendance||0|0|||
112:|||||||000001|08/01/2024|Vente|620000,00|30||RUE|0080|DE LA FRUITIERE|1170|CESSY|01|71||AT|73||||||||||||0|1|Maison||138|7|S||185
113:|||||||000001|08/01/2024|Vente|620000,00|30||RUE|0080|DE LA FRUITIERE|1170|CESSY|01|71||AT|73||||||||||||0|3|Dépendance||0|0|S||185
114:|||||||000001|08/01/2024|Vente|620000,00||||B007|CESSY VILLAGE|1170|CESSY|01|71||AT|75||||||||||||0||||||S||35
115:|||||||000001|08/01/2024|Vente|620000,00||||B007|CESSY VILLAGE|1170|CESSY|01|71||AT|75||||||||||||0||||||S||34
116:|||||||000001|08/01/2024|Vente|620000,00||||B007|CESSY VILLAGE|1170|CESSY|01|71||AT|75||||||||||||0||||||S||34
117:|||||||000001|08/01/2024|Vente|620000,00||||B007|CESSY VILLAGE|1170|CESSY|01|71||AT|75||||||||||||0||||||S||35
118:|||||||000001|08/01/2024|Vente|620000,00||||B007|CESSY VILLAGE|1170|CESSY|01|71||AT|77||||||||||||0||||||S||130
119:|||||||000001|09/01/2024|Vente|309700,00|2|||B055|LA GASSE|1390|CIVRIEUX|01|105||ZO|368||8||||||||||1|3|Dépendance||0|0|||
120:|||||||000001|09/01/2024|Vente|309700,00|2|||B055|LA GASSE|1390|CIVRIEUX|01|105||ZO|368||2|81,46|||||||||1|1|Maison||84|4|||
121:|||||||000001|09/01/2024|Vente|607600,00|5061|||B003|AU BICHERON|1480|FAREINS|01|157||AC|79||||||||||||0|3|Dépendance||0|0|S||669
122:|||||||000001|09/01/2024|Vente|607600,00|5061|||B003|AU BICHERON|1480|FAREINS|01|157||AC|79||||||||||||0|3|Dépendance||0|0|AG||500
123:|||||||000001|09/01/2024|Vente|607600,00|5061|||B003|AU BICHERON|1480|FAREINS|01|157||AC|79||||||||||||0|1|Maison||203|10|S||669
124:|||||||000001|09/01/2024|Vente|607600,00|5061|||B003|AU BICHERON|1480|FAREINS|01|157||AC|79||||||||||||0|3|Dépendance||0|0|AG||500
125:|||||||000001|09/01/2024|Vente|607600,00|5061|||B003|AU BICHERON|1480|FAREINS|01|157||AC|79||||||||||||0|3|Dépendance||0|0|S||669
126:|||||||000001|09/01/2024|Vente|607600,00|5061|||B003|AU BICHERON|1480|FAREINS|01|157||AC|79||||||||||||0|1|Maison||203|10|AG||500
127:|||||||000001|05/01/2024|Vente|565423,00|537||AV|0507|MARCEL ANTHONIOZ|1220|DIVONNE-LES-BAINS|01|143||AK|714||132||||||||||1|3|Dépendance||0|0|||
128:|||||||000001|05/01/2024|Vente|565423,00|537||AV|0507|MARCEL ANTHONIOZ|1220|DIVONNE-LES-BAINS|01|143||AK|714||84|85,82|||||||||1|2|Appartement||86|3|||
129:|||||||000001|09/01/2024|Vente|215000,00|526||RTE|0196|ROUTE DE NEUVILLE|1160|PONT-D AIN|01|304||AH|385||||||||||||0|1|Maison||125|6|S||1000
130:|||||||000001|09/01/2024|Vente|215000,00|526||RTE|0196|ROUTE DE NEUVILLE|1160|PONT-D AIN|01|304||AH|385||||||||||||0|3|Dépendance||0|0|S||1000
131:|||||||000001|09/01/2024|Vente|25000,00|40||RUE|0120|DE GENEVE|1630|ST-GENIS-POUILLY|01|354||BB|39||56||||||||||1|3|Dépendance||0|0|||
132:|||||||000001|10/01/2024|Vente|110000,00|32||RUE|0509|DE SAVOIE|1200|VALSERHONE|01|33||AL|740||252||||||||||1|3|Dépendance||0|0|||
133:|||||||000001|10/01/2024|Vente|110000,00|32||RUE|0509|DE SAVOIE|1200|VALSERHONE|01|33||AL|740||102|45,67|||||||||1|2|Appartement||45|2|||
134:|||||||000001|10/01/2024|Vente|955200,00|182||CHE|0130|DE MUSSEL|1630|SERGY|01|401||C|1962||||||||||||0|1|Maison||190|5|S||806
135:|||||||000001|02/01/2024|Vente|299000,00|15||IMP|0310|DE LA GARE|1500|AMBERIEU-EN-BUGEY|01|4||BS|633||20||||||||||1|3|Dépendance||0|0|||
136:|||||||000001|02/01/2024|Vente|299000,00|15||IMP|0310|DE LA GARE|1500|AMBERIEU-EN-BUGEY|01|4||BS|633||20||||||||||1|3|Dépendance||0|0|||
137:|||||||000001|02/01/2024|Vente|299000,00|15||IMP|0310|DE LA GARE|1500|AMBERIEU-EN-BUGEY|01|4||BS|633||20||||||||||1|2|Appartement||21|1|||
138:|||||||000001|02/01/2024|Vente|299000,00|15||IMP|0310|DE LA GARE|1500|AMBERIEU-EN-BUGEY|01|4||BS|633||20||||||||||1|2|Appartement||47|3|||
139:|||||||000001|02/01/2024|Vente|299000,00|15||IMP|0310|DE LA GARE|1500|AMBERIEU-EN-BUGEY|01|4||BS|633||20||||||||||1|2|Appartement||51|3|||
140:|||||||000001|04/01/2024|Vente|148000,00|205||RUE|0278|JEAN CLAUDE RACCURT|1120|DAGNEUX|01|142||AC|578||3|39,11|||||||||1|2|Appartement||40|1|||
141:|||||||000001|04/01/2024|Vente|148000,00|177|T|RUE|0278|JEAN CLAUDE RACCURT|1120|DAGNEUX|01|142||AC|578||36||||||||||1|3|Dépendance||0|0|||
142:|||||||000001|05/01/2024|Vente|330000,00|6189|||B037|LA POLETTE|1800|VILLIEU-LOYES-MOLLON|01|450||B|2056||||||||||||0|1|Maison||88|4|S||594
143:|||||||000001|05/01/2024|Vente|6840,00||||B088|LES PENARDES|1800|BOURG-SAINT-CHRISTOPHE|01|54||ZA|23||||||||||||0||||||T||22800
144:|||||||000001|12/01/2024|Vente|252,40||||B078|A MONTBUISSON|1320|CRANS|01|129||A|330||||||||||||0||||||T||208
145:|||||||000001|12/01/2024|Vente|252,40||||B078|A MONTBUISSON|1320|CRANS|01|129||A|331||||||||||||0||||||T||160
146:|||||||000001|12/01/2024|Vente|252,40||||B078|A MONTBUISSON|1320|CRANS|01|129||A|332||||||||||||0||||||T||3
147:|||||||000001|12/01/2024|Vente|252,40||||B093|LES RAGONNIERES|1320|CRANS|01|129||C|782||||||||||||0||||||S||260
148:|||||||000001|03/01/2024|Vente|187584,00||||B014|CORBASSIERE|1300|MURS-ET-GELIGNIEUX|01|268||B|478||||||||||||0||||||L||475
149:|||||||000001|03/01/2024|Vente|187584,00||||B014|CORBASSIERE|1300|MURS-ET-GELIGNIEUX|01|268||B|479||||||||||||0||||||S||735
150:|||||||000001|03/01/2024|Vente|187584,00|47||CHE|0016|DE FONTANETTE|1300|MURS-ET-GELIGNIEUX|01|268||B|480||||||||||||0|1|Maison||152|6|S||725
151:|||||||000001|03/01/2024|Vente|187584,00|47||CHE|0016|DE FONTANETTE|1300|MURS-ET-GELIGNIEUX|01|268||B|480||||||||||||0|3|Dépendance||0|0|S||725
152:|||||||000001|03/01/2024|Vente|187584,00|47||CHE|0016|DE FONTANETTE|1300|MURS-ET-GELIGNIEUX|01|268||B|480||||||||||||0|3|Dépendance||0|0|S||725
153:|||||||000001|03/01/2024|Vente|187584,00||||B014|CORBASSIERE|1300|MURS-ET-GELIGNIEUX|01|268||B|481||||||||||||0||||||L||1375
154:|||||||000001|03/01/2024|Vente|187584,00||||B002|BOIS DE LA COTE|1300|MURS-ET-GELIGNIEUX|01|268||B|613||||||||||||0||||||BT||1480
155:|||||||000001|03/01/2024|Vente|187584,00||||B065|AU VIOLON|1300|MURS-ET-GELIGNIEUX|01|268||B|631||||||||||||0||||||L||3820
156:|||||||000001|03/01/2024|Vente|187584,00||||B065|AU VIOLON|1300|MURS-ET-GELIGNIEUX|01|268||B|636||||||||||||0||||||L||1930
157:|||||||000001|03/01/2024|Vente|187584,00||||B005|CARNIOLE|1300|MURS-ET-GELIGNIEUX|01|268||B|655||||||||||||0||||||P||1204
158:|||||||000001|03/01/2024|Vente|187584,00||||B001|LA BERLE|1300|MURS-ET-GELIGNIEUX|01|268||B|774||||||||||||0||||||T||607
159:|||||||000001|03/01/2024|Vente|187584,00||||B014|CORBASSIERE|1300|MURS-ET-GELIGNIEUX|01|268||B|1223||||||||||||0||||||L||1295
160:|||||||000001|03/01/2024|Vente|187584,00||||B014|CORBASSIERE|1300|MURS-ET-GELIGNIEUX|01|268||B|1385||||||||||||0||||||P||797
161:|||||||000001|08/01/2024|Vente|700000,00|864||AV|0090|DU JURA|1630|SERGY|01|401||C|2487||||||||||||0|1|Maison||136|6|S||1165
162:|||||||000001|08/01/2024|Vente|700000,00|864||AV|0090|DU JURA|1630|SERGY|01|401||C|2487||||||||||||0|3|Dépendance||0|0|S||1165
163:|||||||000001|08/01/2024|Vente|700000,00|864||AV|0090|DU JURA|1630|SERGY|01|401||C|2487||||||||||||0|3|Dépendance||0|0|S||1165
164:|||||||000001|08/01/2024|Vente|700000,00|864||AV|0090|DU JURA|1630|SERGY|01|401||C|2487||||||||||||0|3|Dépendance||0|0|T||99
